Type,Status,City,State,PostalCode,GenderCode,BirthDate,MaritalStatus,Enrolled on ,Living status
Individual,Active,Secunderabad,TELANGANA,500040,FEMALE,10-Oct-84,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500003,MALE,26-Oct-86,M,4-Aug-18,couple with children
Individual,Active,Mahabubnagar,TELANGANA,509001,MALE,15-May-76,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500090,MALE,31-Jan-87,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500032,MALE,23-Mar-92,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500086,FEMALE,7-Mar-83,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500040,MALE,5-Feb-54,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500081,FEMALE,19-Jul-87,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,26-Oct-71,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500090,Not Mention,17-Jul-89,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500016,MALE,12-Feb-72,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500064,MALE,14-Nov-89,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500092,MALE,28-Nov-97,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,FEMALE,10-Feb-56,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500009,MALE,5-Dec-79,M,4-Aug-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502300,MALE,1-Jan-82,M,4-Aug-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502318,MALE,15-Apr-72,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500048,FEMALE,17-May-76,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,1-Jan-79,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500049,FEMALE,22-Jun-89,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,23-Dec-89,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,13-Jul-79,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500074,MALE,16-Jun-94,M,4-Aug-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502032,FEMALE,10-Sep-98,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500050,FEMALE,29-May-91,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500047,FEMALE,6-May-83,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500011,MALE,9-Jul-95,M,4-Aug-18,couple with children
Individual,Active,New Delhi,DELHI,110045,FEMALE,27-Mar-88,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500013,MALE,19-Jul-89,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,FEMALE,20-Jul-90,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500048,MALE,25-Jan-76,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500016,FEMALE,22-Oct-89,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,5-Jul-78,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500047,MALE,14-May-91,M,4-Aug-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502325,MALE,6-Dec-91,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500081,FEMALE,20-Dec-69,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500004,MALE,2-May-81,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500062,MALE,3-Feb-73,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500061,MALE,26-Aug-84,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500082,FEMALE,1-Jan-00,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500050,MALE,4-Apr-94,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500015,MALE,22-Jan-78,M,4-Aug-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502032,MALE,29-Jun-97,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,4-Nov-97,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500085,MALE,8-Mar-90,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500048,MALE,26-Apr-75,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,30-Jul-94,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500004,MALE,27-Apr-47,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500089,MALE,25-Jan-87,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,501510,MALE,19-Jun-88,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500020,MALE,8-Feb-70,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,501505,MALE,2-Feb-81,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500003,MALE,27-Feb-78,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500027,FEMALE,12-Jan-92,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,501505,MALE,18-Jun-78,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500081,MALE,24-Aug-85,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500003,MALE,20-Apr-80,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500062,FEMALE,25-Oct-98,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500087,MALE,23-May-74,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500029,MALE,25-Nov-78,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500090,MALE,18-Aug-90,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500090,MALE,10-Aug-81,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,26-Feb-99,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500062,MALE,16-Feb-88,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500016,MALE,12-Feb-85,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500060,FEMALE,18-May-87,M,4-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500049,MALE,11-Mar-88,M,4-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500001,MALE,25-Dec-93,M,4-Aug-18,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,FEMALE,19-Mar-84,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400057,FEMALE,26-Jun-75,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400103,FEMALE,6-Dec-73,M,9-Sep-19,couple with children
Individual,Active,Thane,MAHARASHTRA,421204,FEMALE,20-Apr-81,M,9-Sep-19,couple with children
Individual,Active,New Mumbai,MAHARASHTRA,410206,FEMALE,2-Feb-89,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400051,FEMALE,11-Nov-94,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400078,FEMALE,1-Nov-92,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400086,MALE,8-Dec-62,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400064,MALE,9-Dec-82,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400057,FEMALE,1-Jan-00,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,FEMALE,3-Jul-80,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400064,MALE,25-Jul-80,M,9-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,4-Jan-94,M,9-Sep-19,couple with children
Individual,Active,Bangalore,KARNATAKA,560093,FEMALE,17-Jul-85,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400077,FEMALE,19-Dec-78,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400077,MALE,13-Dec-51,M,9-Sep-19,couple with children
Individual,Active,New Mumbai,MAHARASHTRA,400705,MALE,13-Aug-99,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400050,MALE,14-Jun-52,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400026,FEMALE,3-Dec-63,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400086,MALE,13-Jun-90,M,9-Sep-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500057,FEMALE,15-Nov-85,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400017,MALE,19-Mar-91,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400011,MALE,13-Dec-71,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400051,MALE,22-Aug-85,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400052,FEMALE,9-Dec-67,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400012,MALE,25-Jun-96,M,9-Sep-19,couple with children
Individual,Active,Thane,MAHARASHTRA,421306,FEMALE,23-Apr-91,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400014,MALE,16-Dec-52,M,9-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500056,FEMALE,17-Oct-89,M,9-Sep-19,couple with children
Individual,Active,New Mumbai,MAHARASHTRA,400706,MALE,1-Aug-68,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400097,MALE,23-Nov-60,M,9-Sep-19,couple with children
Individual,Active,Thane,MAHARASHTRA,401107,FEMALE,13-Apr-66,M,9-Sep-19,couple with children
Individual,Active,New Mumbai,MAHARASHTRA,400708,FEMALE,1-Jan-00,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400104,FEMALE,4-Jan-88,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400053,FEMALE,11-Jun-98,M,9-Sep-19,couple with children
Individual,Active,Thane,MAHARASHTRA,400610,MALE,29-Nov-61,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400072,FEMALE,17-Dec-71,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400061,FEMALE,15-Aug-63,M,9-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,FEMALE,24-Aug-73,M,9-Sep-19,couple with children
Individual,Active,Ghaziabad,UTTAR PRADESH,201303,MALE,6-Jan-81,M,14-Jan-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500034,FEMALE,6-Oct-86,M,14-Jan-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500081,Not Mention,5-Jun-83,M,14-Jan-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500026,MALE,24-Oct-69,M,14-Jan-18,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500050,FEMALE,2-Aug-84,M,14-Jan-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500032,MALE,6-Dec-63,M,14-Jan-18,couple with children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,FEMALE,29-Jan-93,M,14-Jan-18,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,7-May-94,M,29-Sep-19,couple with children
Individual,Active,Mahabubnagar,TELANGANA,509210,FEMALE,11-Jun-82,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,1-Feb-98,M,29-Sep-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500038,MALE,20-Jul-01,M,29-Sep-19,couple with children
Individual,Active,Siliguri,WEST BENGAL,734001,MALE,3-Feb-74,M,29-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500049,MALE,5-Oct-92,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400026,FEMALE,1-Dec-72,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,FEMALE,4-Aug-87,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,8-Sep-80,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,16-Oct-87,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,13-Nov-93,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400066,FEMALE,1-Sep-61,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,27-Feb-85,M,29-Sep-19,couple with children
Individual,Active,Pune City,MAHARASHTRA,411045,FEMALE,20-Apr-87,M,29-Sep-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500044,FEMALE,29-Sep-96,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400086,FEMALE,22-Jun-83,M,29-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500020,MALE,11-Mar-93,M,29-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400101,MALE,26-Jul-82,M,29-Sep-19,couple with children
Individual,Active,Sangareddy,TELANGANA,502319,MALE,30-Aug-90,M,29-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500062,MALE,27-Aug-66,M,29-Sep-19,couple with children
Individual,Active,Bengaluru,KARNATAKA,560027,FEMALE,17-Oct-89,M,29-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500017,MALE,29-Dec-85,M,29-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500011,MALE,8-Jan-82,M,29-Sep-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500024,FEMALE,12-Jul-80,M,3-Sep-19,couple with children
Individual,Active,Bangalore,KARNATAKA,560049,FEMALE,12-Sep-81,M,3-Sep-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500045,MALE,7-May-88,M,3-Sep-19,couple with children
Individual,Active,Thane,MAHARASHTRA,401107,MALE,3-Jun-73,M,4-Sep-19,couple with children
Individual,Active,New Mumbai,MAHARASHTRA,400701,MALE,15-Feb-86,M,4-Sep-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500098,FEMALE,26-Jan-99,M,4-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400053,MALE,5-Jan-79,M,4-Sep-19,couple with children
Individual,Active,New Delhi,DELHI,110017,FEMALE,8-Jun-95,M,4-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400072,FEMALE,16-Apr-78,M,4-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400051,MALE,21-Nov-91,M,4-Sep-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400050,FEMALE,12-May-81,M,4-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,FEMALE,25-Oct-91,M,4-Sep-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500090,MALE,7-Jul-70,M,8-Jul-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,8-Oct-97,M,8-Jul-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500032,MALE,19-Apr-93,M,8-Jul-19,couple with children
Individual,Active,Bengaluru,KARNATAKA,560049,MALE,8-Aug-64,M,8-Jul-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500096,MALE,10-Jun-92,M,8-Jul-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500079,FEMALE,18-Feb-93,M,8-Jul-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,16-Jun-95,M,8-Jul-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400013,MALE,31-Mar-87,M,8-Jul-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400055,MALE,30-Mar-77,M,8-Jul-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500047,FEMALE,10-Sep-95,M,8-Jul-19,couple with children
Individual,Active,Thane,MAHARASHTRA,400607,MALE,23-Jan-88,M,8-Jul-19,couple with children
Individual,Active,Bhagalpur,BIHAR,814101,MALE,21-Mar-68,M,8-Jul-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400037,FEMALE,9-Apr-87,M,8-Jul-19,couple with children
Individual,Active,East Godavari,ANDHRA PRADESH,533101,FEMALE,30-May-96,M,8-Jul-19,Couple without children
Individual,Active,Surat,GUJARAT,395002,MALE,18-Sep-92,M,8-Jul-19,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400104,MALE,17-Feb-60,M,13-Feb-20,Couple without children
Business,InActive,,,422605,MALE,10-Aug-18,U,10-Aug-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500020,MALE,11-May-89,M,10-Mar-18,Couple without children
Individual,Active,New Delhi,DELHI,110078,MALE,23-Apr-85,M,10-Mar-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500073,FEMALE,2-Jun-85,M,10-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500090,MALE,3-Jun-82,M,10-May-18,Couple without children
Individual,Active,Hyderabad City,TELANGANA,500018,FEMALE,26-Jul-78,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500086,FEMALE,20-May-66,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500079,MALE,14-Feb-65,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500045,MALE,1-Feb-88,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500020,MALE,23-May-88,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500018,MALE,13-May-98,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500018,FEMALE,8-Apr-98,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500057,MALE,10-Nov-99,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500080,MALE,23-Aug-70,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500018,FEMALE,8-May-98,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500037,FEMALE,10-Aug-97,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500011,FEMALE,6-Mar-97,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500027,MALE,24-Aug-94,M,11-May-18,Couple without children
Individual,Active,Hyderabad,Telangana,500032,MALE,22-Dec-91,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500008,MALE,24-May-71,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500016,MALE,20-Nov-98,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500080,FEMALE,24-Oct-81,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500048,FEMALE,16-Jul-98,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500009,FEMALE,17-Dec-77,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500046,FEMALE,13-May-92,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500004,FEMALE,5-Jan-98,M,11-May-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500027,MALE,7-Mar-70,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500049,FEMALE,5-Aug-85,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500018,FEMALE,11-Apr-78,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500005,MALE,1-Sep-99,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500073,MALE,10-May-97,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500005,MALE,10-May-97,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,MALE,9-Sep-88,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500029,MALE,23-Sep-73,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500016,MALE,26-Feb-91,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500008,MALE,12-Jun-85,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500090,MALE,3-Jan-71,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500084,MALE,27-Feb-91,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500046,MALE,22-Sep-84,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500016,FEMALE,9-Nov-88,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500020,FEMALE,17-Mar-98,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500081,FEMALE,7-May-95,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,MALE,7-Aug-91,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500005,MALE,11-May-96,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500006,MALE,13-May-83,M,11-May-18,Couple without children
Individual,Active,Hyderabad,ANDHRA PRADESH,500048,MALE,5-Dec-94,M,11-May-18,Couple without children
Individual,Active,Hyderabad City,ANDHRA PRADESH,500081,MALE,6-Jan-89,M,11-May-18,Couple without children
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,MALE,30-Oct-83,M,11-May-18,Couple without children
